pid;Roof Style;Roof Matl;Exterior 1st;Exterior 2nd;Mas Vnr Type;Mas Vnr Area;foundation;heating;Central Air;electrical;1st Flr SF;2nd Flr SF;Low Qual Fin SF;Kitchen AbvGr;TotRms AbvGrd;functional;fireplaces;Fireplace Qu;Paved Drive;Wood Deck SF;Open Porch SF;Enclosed Porch;3Ssn Porch;Screen Porch;fence;MS SubClass;MS Zoning;Mo Sold;Yr Sold;Exter Cond;Heating QC;Exter Qual;Kitchen Qual;Full Bath;Half Bath;Bedroom AbvGr;Gr Liv Area;Lot Frontage;Lot Area;Street;Alley;Lot Shape;Land Contour;Utilities;Lot Config;Land Slope;Condition 1;Condition 2;Bldg Type;House Style;Overall Qual;Overall Cond;Year Built;Year Remod/Add;Bsmt Unf SF;Bsmt Cond;Bsmt Half Bath;BsmtFin Type 1;BsmtFin Type 2;Total Bsmt SF;Bsmt Exposure;Bsmt Full Bath;Bsmt Qual;BsmtFin SF 2;BsmtFin SF 1;Garage Cond;Garage Type;Garage Yr Blt;Garage Cars;Garage Qual;Garage Finish;Garage Area;Misc Feature;Misc Val;Pool QC;Pool Area;Neighborhood;Sale Type;saleprice;Sale Condition
902109110;Gable  ;CompShg;VinylSd;VinylSd;None   ;0;PConc ;GasA ;Y;SBrkr;1362;720;0;1;6;Mod ;0;NA;N;280;238;0;0;0;NA   ;50;RM     ;6.0;2008.0;TA;Ex;TA;Gd;2.0;1.0;3.0;2082.0;63;11426;Pave;NA  ;Reg                 ;Lvl;AllPub;Inside ;Gtl;Norm                          ;Normal;1Fam  ;1.5Fin;7;5;2003;2003;1362;TA;0;Unf;Unf;1362;No;0;Gd;0;0;TA;Detchd;2003;2;TA;Unf;484;NA;0;NA;0;OldTown;WD   ;200000;Normal 
902109120;Gable  ;CompShg;MetalSd;MetalSd;None   ;0;BrkTil;GasA ;Y;FuseA;1095;561;0;1;8;Mod ;0;NA;Y;187;0;0;0;0;NA   ;50;RM     ;5.0;2008.0;Gd;Gd;TA;TA;2.0;0.0;2.0;1656.0;63;7628;Pave;NA  ;Reg                 ;Lvl;AllPub;Inside ;Gtl;Norm                          ;Normal;1Fam  ;1.5Fin;4;6;1940;1985;801;TA;0;Unf;Unf;801;No;0;TA;0;0;TA;Detchd;1958;2;TA;Unf;440;NA;0;NA;0;OldTown;WD   ;119164;Normal 
902109130;Gable  ;CompShg;AsbShng;AsbShng;None   ;0;BrkTil;GasA ;N;SBrkr;1101;600;0;2;8;Typ ;0;NA;N;0;0;148;0;0;NA   ;190;RM     ;10.0;2009.0;TA;Gd;Fa;Fa;2.0;0.0;4.0;1701.0;63;7627;Pave;NA  ;Reg                 ;Lvl;AllPub;Corner ;Gtl;Adjacent to arterial street   ;Normal;2fmCon;2Story;4;6;1920;1950;600;Po;0;Unf;Unf;600;No;0;Fa;0;0;NA;NA;0;0;NA;NA;0;NA;0;NA;0;OldTown;WD   ;94550;Normal 
902109140;Hip    ;CompShg;Wd Sdng;Wd Sdng;BrkFace;360;CBlock;GasA ;Y;SBrkr;960;1000;0;2;10;Typ ;0;NA;N;0;0;0;0;0;NA   ;90;RM     ;7.0;2009.0;TA;Gd;TA;TA;2.0;0.0;4.0;1960.0;60;7596;Pave;Grvl;Reg                 ;Lvl;AllPub;Inside ;Gtl;Adjacent to arterial street   ;Normal;Duplex;2Story;5;5;1952;1952;960;TA;0;Unf;Unf;960;No;0;TA;0;0;TA;Detchd;1952;2;TA;Unf;400;NA;0;NA;0;OldTown;COD  ;124500;Normal 
902109160;Gable  ;CompShg;WdShing;Wd Shng;None   ;0;BrkTil;GasA ;N;FuseA;960;780;0;1;6;Typ ;1;Gd;N;0;0;236;0;0;NA   ;50;RM     ;6.0;2008.0;Fa;Gd;Fa;Ex;1.0;0.0;2.0;1740.0;81;7308;Pave;NA  ;Reg                 ;Lvl;AllPub;Corner ;Gtl;Adjacent to arterial street   ;Normal;1Fam  ;1.5Fin;5;5;1920;1950;576;TA;0;Rec;Unf;936;No;0;TA;0;360;Fa;Detchd;1920;1;Fa;Unf;225;NA;0;NA;0;OldTown;WD   ;122250;Normal 
902110010;Gable  ;CompShg;MetalSd;MetalSd;None   ;0;BrkTil;GasA ;Y;SBrkr;967;0;0;1;5;Typ ;1;Gd;N;0;0;26;0;0;NA   ;30;RM     ;7.0;2007.0;TA;Gd;TA;TA;1.0;0.0;2.0;967.0;56;3153;Pave;Grvl;Reg                 ;Lvl;AllPub;Inside ;Gtl;Norm                          ;Normal;1Fam  ;1Story;5;6;1920;1990;967;TA;0;Unf;Unf;967;No;0;TA;0;0;TA;Detchd;1920;1;Fa;Unf;180;NA;0;NA;0;OldTown;WD   ;99900;Normal 
902110080;Gable  ;CompShg;HdBoard;HdBoard;None   ;0;CBlock;GasA ;Y;SBrkr;707;682;0;1;6;Typ ;2;Gd;P;0;0;126;0;0;NA   ;60;RM     ;9.0;2009.0;Gd;Gd;TA;TA;1.0;1.0;3.0;1389.0;60;3378;Pave;Grvl;Reg                 ;HLS;AllPub;Inside ;Gtl;Norm                          ;Normal;1Fam  ;2Story;7;8;1946;1992;651;TA;0;Unf;Unf;651;No;0;TA;0;0;TA;Detchd;1947;1;TA;Unf;240;NA;0;NA;0;OldTown;WD   ;135000;Normal 
902110090;Hip    ;CompShg;MetalSd;MetalSd;None   ;0;CBlock;GasA ;Y;SBrkr;1347;0;0;1;6;Typ ;0;NA;Y;0;0;0;0;0;NA   ;20;RM     ;6.0;2010.0;TA;Gd;TA;Gd;1.0;0.0;3.0;1347.0;69;5805;Pave;Grvl;Reg                 ;Bnk;AllPub;Inside ;Mod;Norm                          ;Normal;1Fam  ;1Story;5;7;1957;1957;0;TA;1;BLQ;Rec;1347;Mn;1;TA;1073;274;TA;Detchd;1957;2;TA;Unf;551;NA;0;NA;0;OldTown;WD   ;143000;Normal 
902110120;Gable  ;CompShg;MetalSd;MetalSd;None   ;0;PConc ;GasA ;N;SBrkr;1084;867;0;2;9;Typ ;0;NA;P;0;6;28;0;0;NA   ;190;RM     ;4.0;2006.0;TA;Gd;Gd;Fa;2.0;0.0;4.0;1951.0;56;7745;Pave;Grvl;Reg                 ;Lvl;AllPub;Inside ;Gtl;Norm                          ;Normal;2fmCon;1.5Fin;4;6;1900;1950;938;TA;0;Unf;Unf;938;No;0;TA;0;0;TA;Detchd;1993;2;TA;Unf;576;NA;0;NA;0;OldTown;WD   ;111500;Normal 
902110130;Gable  ;CompShg;MetalSd;MetalSd;None   ;0;BrkTil;GasA ;N;FuseA;1032;0;0;1;5;Typ ;0;NA;Y;0;0;112;0;0;MnPrv;30;RM     ;6.0;2006.0;TA;Gd;TA;TA;1.0;0.0;2.0;1032.0;56;7741;Pave;Grvl;Reg                 ;Lvl;AllPub;Inside ;Gtl;Norm                          ;Normal;1Fam  ;1Story;6;5;1924;1950;817;Fa;0;BLQ;Rec;1032;No;0;TA;72;143;TA;Detchd;1995;1;TA;Unf;280;NA;0;NA;0;OldTown;COD  ;108000;Abnorml
902111010;Gable  ;CompShg;MetalSd;Stucco ;None   ;0;BrkTil;GasA ;Y;SBrkr;844;0;0;1;5;Typ ;0;NA;N;50;81;123;0;0;NA   ;30;RM     ;7.0;2006.0;TA;TA;TA;TA;1.0;0.0;2.0;844.0;50;5633;Pave;Pave;Reg                 ;Lvl;AllPub;Inside ;Gtl;Norm                          ;Normal;1Fam  ;1Story;5;7;1925;1950;844;Fa;0;Unf;Unf;844;No;0;TA;0;0;TA;Detchd;1925;1;TA;Unf;216;NA;0;NA;0;OldTown;WD   ;111500;Normal 
902125020;Gable  ;CompShg;VinylSd;VinylSd;None   ;0;BrkTil;GasA ;Y;FuseA;1089;661;0;1;8;Typ ;0;NA;N;0;0;293;0;0;MnPrv;70;RM     ;6.0;2006.0;TA;TA;TA;Ex;1.0;0.0;3.0;1750.0;50;9000;Pave;Grvl;Reg                 ;Lvl;AllPub;Corner ;Gtl;Adjacent to arterial street   ;Normal;1Fam  ;2Story;5;6;1880;1991;636;Fa;0;Unf;Unf;636;No;0;Fa;0;0;Po;Detchd;1937;1;Fa;Unf;240;NA;0;NA;0;OldTown;WD   ;124000;Abnorml
902125080;Gambrel;CompShg;VinylSd;VinylSd;None   ;0;CBlock;GasA ;N;SBrkr;840;765;0;2;8;Typ ;0;NA;Y;0;0;202;0;0;NA   ;50;RM     ;5.0;2010.0;Gd;Gd;Gd;TA;2.0;0.0;3.0;1605.0;60;5790;Pave;NA  ;Reg                 ;Lvl;AllPub;Corner ;Gtl;Norm                          ;Normal;1Fam  ;2Story;3;6;1915;1950;840;TA;0;Unf;Unf;840;No;0;Fa;0;0;TA;Detchd;1915;1;TA;Unf;379;NA;0;NA;0;OldTown;WD   ;107400;Normal 
902125120;Mansard;CompShg;VinylSd;VinylSd;None   ;0;BrkTil;GasA ;Y;SBrkr;1047;0;0;1;6;Typ ;0;NA;N;0;0;0;0;0;NA   ;30;RM     ;8.0;2007.0;TA;Gd;TA;TA;1.0;0.0;2.0;1047.0;60;10800;Pave;Grvl;Reg                 ;Lvl;AllPub;Inside ;Gtl;Norm                          ;Normal;1Fam  ;1Story;4;7;1885;1995;641;TA;0;Unf;Unf;641;No;0;Fa;0;0;Fa;Detchd;1954;1;Fa;Unf;273;Shed;450;NA;0;OldTown;WD   ;100000;Normal 
902125160;Gable  ;CompShg;MetalSd;MetalSd;None   ;0;CBlock;GasA ;Y;SBrkr;747;0;0;1;4;Typ ;0;NA;Y;0;0;0;0;0;NA   ;30;RM     ;6.0;2010.0;Gd;TA;TA;TA;1.0;0.0;2.0;747.0;47;4608;Pave;NA  ;Reg                 ;Lvl;AllPub;Corner ;Gtl;Adjacent to arterial street   ;Normal;1Fam  ;1Story;4;6;1945;1950;747;TA;0;Unf;Unf;747;No;0;TA;0;0;TA;Attchd;1945;1;TA;Unf;220;NA;0;NA;0;OldTown;WD   ;80000;Normal 
902128020;Gable  ;CompShg;MetalSd;MetalSd;None   ;0;CBlock;GasA ;Y;SBrkr;864;0;0;1;5;Typ ;0;NA;Y;0;0;0;0;115;NA   ;20;RM     ;8.0;2006.0;TA;Ex;TA;TA;1.0;0.0;2.0;864.0;60;7200;Pave;Grvl;Reg                 ;Lvl;AllPub;Inside ;Gtl;Norm                          ;Normal;1Fam  ;1Story;4;5;1950;1950;576;TA;0;Unf;Unf;576;No;0;TA;0;0;TA;Detchd;1952;1;TA;RFn;528;NA;0;NA;0;OldTown;COD  ;105000;Normal 
902128075;Gable  ;CompShg;Stucco ;Stucco ;None   ;0;CBlock;GasA ;Y;SBrkr;1027;0;0;1;5;Typ ;1;TA;N;0;28;0;0;0;NA   ;30;RM     ;2.0;2008.0;TA;TA;Gd;Gd;1.0;0.0;2.0;1027.0;60;5400;Pave;NA  ;Reg                 ;Lvl;AllPub;Inside ;Gtl;Norm                          ;Normal;1Fam  ;1Story;7;6;1920;2006;931;TA;1;Unf;Unf;931;No;0;TA;0;0;NA;NA;0;0;NA;NA;0;NA;0;NA;0;OldTown;WD   ;120000;Normal 
902128100;Gable  ;CompShg;Stucco ;Stucco ;None   ;0;BrkTil;GasA ;Y;FuseA;734;384;0;1;6;Typ ;0;NA;Y;0;0;0;0;0;NA   ;50;RM     ;10.0;2006.0;TA;TA;TA;TA;1.0;0.0;2.0;1118.0;40;4400;Pave;NA  ;Reg                 ;Lvl;AllPub;Inside ;Gtl;Norm                          ;Normal;1Fam  ;1.5Fin;6;8;1920;1950;648;TA;0;Unf;Unf;648;No;0;Fa;0;0;TA;Detchd;1990;2;TA;Unf;440;NA;0;NA;0;OldTown;WD   ;116000;Normal 
902128150;Gable  ;CompShg;Wd Sdng;Wd Sdng;None   ;0;CBlock;GasA ;Y;SBrkr;884;552;0;2;8;Typ ;2;Gd;Y;0;0;126;0;0;NA   ;190;RM     ;5.0;2008.0;TA;TA;TA;TA;2.0;0.0;3.0;1436.0;60;10800;Pave;Grvl;Reg                 ;Lvl;AllPub;Inside ;Gtl;Norm                          ;Normal;2fmCon;1.5Fin;6;6;1940;1950;294;TA;0;BLQ;Unf;884;No;0;TA;0;590;TA;Detchd;1940;2;TA;Unf;828;NA;0;NA;0;OldTown;Con  ;155000;Normal 
902128160;Gable  ;CompShg;VinylSd;VinylSd;Stone  ;279;CBlock;GasA ;Y;SBrkr;1072;0;0;1;5;Typ ;2;Gd;Y;0;0;0;0;0;NA   ;30;RM     ;5.0;2007.0;TA;Ex;TA;TA;1.0;0.0;2.0;1072.0;60;7200;Pave;NA  ;Reg                 ;Lvl;AllPub;Inside ;Gtl;Norm                          ;Normal;1Fam  ;1Story;5;8;1940;1950;808;TA;0;Unf;Unf;808;No;0;TA;0;0;TA;Detchd;1940;2;TA;Unf;379;NA;0;NA;0;OldTown;WD   ;130000;Normal 
902128170;Gable  ;CompShg;MetalSd;MetalSd;Stone  ;294;CBlock;GasA ;Y;SBrkr;804;0;0;1;4;Typ ;2;Gd;Y;0;0;154;0;0;MnPrv;30;RM     ;2.0;2010.0;Gd;TA;TA;Gd;1.0;0.0;2.0;804.0;60;7200;Pave;NA  ;Reg                 ;Lvl;AllPub;Corner ;Gtl;Norm                          ;Normal;1Fam  ;1Story;5;7;1940;1992;278;TA;0;BLQ;Unf;788;No;1;TA;0;510;TA;Attchd;1940;1;TA;Unf;240;NA;0;NA;0;OldTown;WD   ;119000;Abnorml
902134060;Gable  ;CompShg;MetalSd;MetalSd;None   ;0;BrkTil;GasA ;Y;FuseA;714;662;0;1;7;Typ ;0;NA;N;0;0;104;0;225;NA   ;70;RM     ;3.0;2006.0;TA;Gd;TA;TA;1.0;0.0;2.0;1376.0;42;7614;Pave;Grvl;Reg                 ;Lvl;AllPub;Inside ;Mod;Norm                          ;Normal;1Fam  ;2Story;3;5;1905;1950;738;Fa;0;Unf;Unf;738;Mn;0;TA;0;0;TA;Detchd;1930;1;TA;Unf;216;NA;0;NA;0;OldTown;WD   ;96900;Normal 
902134100;Mansard;CompShg;MetalSd;MetalSd;None   ;0;BrkTil;GasA ;N;FuseA;899;0;0;1;5;Typ ;0;NA;P;0;0;96;0;0;NA   ;30;RM     ;9.0;2008.0;TA;TA;TA;TA;1.0;0.0;2.0;899.0;60;6756;Pave;NA  ;Reg                 ;Lvl;AllPub;Inside ;Gtl;Norm                          ;Normal;1Fam  ;1Story;5;6;1910;1950;481;Gd;0;Unf;Unf;481;No;0;TA;0;0;TA;Detchd;1930;1;Fa;Unf;200;NA;0;NA;0;OldTown;WD   ;78000;Normal 
902134120;Gable  ;CompShg;MetalSd;MetalSd;None   ;0;BrkTil;GasA ;N;SBrkr;801;646;0;1;6;Typ ;0;NA;N;80;0;244;0;0;NA   ;50;RM     ;7.0;2009.0;TA;Gd;TA;TA;1.0;0.0;3.0;1447.0;56;10134;Pave;Grvl;Reg                 ;Lvl;AllPub;Inside ;Gtl;Norm                          ;Normal;1Fam  ;1.5Fin;5;5;1910;1950;801;TA;0;Unf;Unf;801;No;0;Fa;0;0;NA;NA;0;0;NA;NA;0;NA;0;NA;0;OldTown;WD   ;103000;Normal 
902135020;Gable  ;CompShg;MetalSd;MetalSd;None   ;0;CBlock;GasA ;N;SBrkr;936;0;0;1;4;Min2;0;NA;Y;0;32;112;0;0;NA   ;20;RM     ;2.0;2009.0;TA;TA;Fa;TA;1.0;0.0;2.0;936.0;60;6000;Pave;Pave;Reg                 ;Bnk;AllPub;Inside ;Mod;Norm                          ;Normal;2fmCon;1Story;4;4;1953;1953;936;TA;0;Unf;Unf;936;No;0;Fa;0;0;TA;Detchd;1974;2;TA;Unf;576;NA;0;NA;0;OldTown;WD   ;93000;Normal 
902136110;Gable  ;CompShg;Wd Sdng;HdBoard;None   ;0;BrkTil;GasA ;Y;SBrkr;684;396;0;1;5;Typ ;0;NA;N;0;165;30;0;0;NA   ;50;RM     ;9.0;2008.0;TA;Gd;TA;Gd;1.0;0.0;3.0;1080.0;44;5914;Pave;Grvl;Reg                 ;Lvl;AllPub;Inside ;Gtl;Norm                          ;Normal;1Fam  ;1.5Fin;5;9;1890;1996;684;TA;0;Unf;Unf;684;No;0;Fa;0;0;NA;NA;0;0;NA;NA;0;NA;0;NA;0;OldTown;WD   ;95000;Normal 
902201090;Gable  ;CompShg;Stucco ;Stucco ;None   ;0;BrkTil;GasA ;Y;SBrkr;680;494;0;1;6;Typ ;1;Gd;Y;116;26;40;0;0;MnPrv;50;RM     ;6.0;2007.0;TA;Ex;TA;Gd;1.0;0.0;2.0;1174.0;120;9000;Pave;NA  ;Reg                 ;Lvl;AllPub;Corner ;Gtl;Norm                          ;Normal;1Fam  ;1.5Fin;5;8;1900;2006;550;Fa;0;BLQ;Unf;680;No;0;TA;0;130;TA;Detchd;2000;2;TA;Unf;576;NA;0;NA;0;OldTown;WD   ;135000;Normal 
902201110;Gable  ;CompShg;Wd Sdng;Wd Sdng;None   ;0;CBlock;GasA ;Y;FuseA;768;560;0;1;6;Typ ;0;NA;Y;0;12;0;0;0;MnPrv;50;RM     ;3.0;2009.0;Ex;TA;TA;TA;1.0;1.0;3.0;1328.0;50;6000;Pave;NA  ;Reg                 ;Lvl;AllPub;Inside ;Gtl;Norm                          ;Normal;1Fam  ;1.5Fin;5;7;1950;1970;384;TA;0;BLQ;Unf;768;No;0;TA;0;384;TA;Detchd;1950;1;TA;Unf;308;NA;0;NA;0;OldTown;WD   ;129500;Normal 
902201120;Gable  ;CompShg;VinylSd;VinylSd;None   ;0;CBlock;GasA ;Y;SBrkr;789;0;0;1;5;Typ ;0;NA;Y;0;0;0;0;0;NA   ;20;RM     ;4.0;2008.0;TA;Ex;TA;TA;1.0;0.0;2.0;789.0;50;6000;Pave;NA  ;Reg                 ;Lvl;AllPub;Inside ;Gtl;Norm                          ;Normal;1Fam  ;1Story;5;5;1948;1950;516;TA;0;ALQ;BLQ;789;No;0;TA;169;104;TA;Detchd;1948;1;TA;Unf;250;NA;0;NA;0;OldTown;WD   ;115000;Partial
902201130;Gable  ;CompShg;MetalSd;MetalSd;None   ;0;CBlock;GasA ;Y;SBrkr;679;504;0;1;6;Typ ;0;NA;Y;0;176;0;0;0;NA   ;50;RM     ;6.0;2007.0;Gd;Ex;TA;TA;1.0;1.0;2.0;1183.0;50;6000;Pave;NA  ;Reg                 ;Lvl;AllPub;Inside ;Gtl;Norm                          ;Normal;1Fam  ;1.5Fin;3;7;1948;2002;318;TA;0;ALQ;Unf;649;No;0;TA;0;331;TA;Detchd;1981;1;TA;Unf;308;NA;0;NA;0;OldTown;WD   ;120000;Normal 
902201140;Gable  ;CompShg;MetalSd;MetalSd;None   ;0;CBlock;GasA ;Y;SBrkr;1122;0;0;1;6;Typ ;0;NA;Y;0;36;0;0;0;GdWo ;20;RM     ;5.0;2008.0;TA;Ex;TA;Gd;1.0;0.0;2.0;1122.0;100;12000;Pave;NA  ;Reg                 ;Lvl;AllPub;Inside ;Gtl;Norm                          ;Normal;1Fam  ;1Story;5;7;1948;2005;172;TA;0;GLQ;ALQ;924;No;1;TA;608;144;TA;Attchd;1948;2;TA;Unf;528;NA;0;NA;0;OldTown;WD   ;147000;Normal 
902202070;Hip    ;CompShg;Stucco ;Stucco ;BrkCmn ;435;BrkTil;GasA ;Y;SBrkr;1131;0;0;1;7;Typ ;0;NA;Y;0;72;0;0;0;MnPrv;30;RM     ;3.0;2007.0;TA;TA;TA;TA;1.0;0.0;2.0;1131.0;50;5925;Pave;NA  ;Reg                 ;Bnk;AllPub;Inside ;Gtl;Norm                          ;Normal;1Fam  ;1Story;4;7;1937;2000;739;TA;0;Rec;Unf;907;No;0;Fa;0;168;TA;Detchd;1995;2;TA;Unf;672;NA;0;NA;0;OldTown;WD   ;89471;Alloca 
902202090;Gable  ;CompShg;MetalSd;MetalSd;None   ;0;CBlock;GasA ;Y;FuseA;904;595;0;1;5;Typ ;1;Po;Y;0;20;0;0;0;NA   ;50;RM     ;6.0;2008.0;TA;Ex;TA;TA;1.0;0.0;3.0;1499.0;75;9000;Pave;NA  ;Reg                 ;Lvl;AllPub;Corner ;Gtl;Norm                          ;Normal;1Fam  ;1.5Fin;5;6;1946;1950;459;TA;0;Rec;Unf;904;No;0;TA;0;445;Gd;Detchd;1959;3;TA;Unf;869;NA;0;NA;0;OldTown;WD   ;140000;Normal 
902202150;Gable  ;CompShg;Wd Sdng;Wd Sdng;None   ;0;CBlock;GasA ;Y;FuseA;811;576;0;2;7;Typ ;0;NA;Y;0;0;0;0;0;NA   ;190;RM     ;11.0;2009.0;TA;TA;TA;Gd;2.0;0.0;3.0;1387.0;50;6000;Pave;NA  ;Reg                 ;Lvl;AllPub;Inside ;Gtl;Norm                          ;Normal;2fmCon;1.5Fin;5;4;1954;1954;811;TA;0;Unf;Unf;811;No;0;TA;0;0;TA;BuiltIn;1954;1;TA;Unf;256;NA;0;NA;0;OldTown;WD   ;93000;Normal 
902204060;Hip    ;CompShg;Wd Sdng;Wd Sdng;None   ;0;CBlock;GasA ;Y;FuseA;960;0;0;1;5;Typ ;0;NA;Y;0;0;0;0;0;NA   ;190;RM     ;6.0;2006.0;TA;TA;TA;TA;1.0;0.0;3.0;960.0;50;6000;Pave;NA  ;Reg                 ;Lvl;AllPub;Inside ;Gtl;Norm                          ;Normal;2fmCon;1Story;5;7;1955;1955;384;TA;0;GLQ;Unf;960;Av;1;TA;0;576;TA;Detchd;1976;2;TA;Unf;576;NA;0;NA;0;OldTown;WD   ;135500;Normal 
902204080;Gable  ;CompShg;MetalSd;MetalSd;None   ;0;BrkTil;GasA ;Y;SBrkr;861;0;0;1;5;Typ ;0;NA;N;0;0;128;0;0;NA   ;30;RM     ;11.0;2009.0;TA;TA;TA;TA;1.0;0.0;2.0;861.0;62;7404;Pave;NA  ;Reg                 ;Lvl;AllPub;Corner ;Gtl;Norm                          ;Normal;1Fam  ;1Story;4;6;1920;1950;861;TA;0;Unf;Unf;861;No;0;Fa;0;0;TA;Detchd;1920;2;TA;Unf;288;NA;0;NA;0;OldTown;Oth  ;80000;Normal 
902204120;Gable  ;CompShg;MetalSd;MetalSd;BrkFace;145;PConc ;GasA ;Y;SBrkr;816;750;0;1;7;Typ ;0;NA;Y;24;0;296;0;0;MnPrv;50;RM     ;8.0;2006.0;Gd;Ex;TA;Gd;1.0;1.0;5.0;1566.0;50;6000;Pave;NA  ;Reg                 ;Lvl;AllPub;Inside ;Gtl;Norm                          ;Normal;1Fam  ;1.5Fin;5;7;1924;1950;816;TA;0;Unf;Unf;816;No;0;TA;0;0;TA;Detchd;1976;2;TA;Unf;450;NA;0;NA;0;OldTown;WD   ;139000;Normal 
902205010;Gable  ;CompShg;MetalSd;MetalSd;None   ;0;BrkTil;GasA ;N;FuseA;612;0;0;1;4;Typ ;0;NA;N;0;0;25;0;0;NA   ;30;RM     ;10.0;2009.0;Gd;Fa;TA;TA;1.0;0.0;1.0;612.0;50;5925;Pave;NA  ;Reg                 ;Lvl;AllPub;Corner ;Gtl;Norm                          ;Normal;1Fam  ;1Story;2;4;1940;1950;0;NA;0;NA;NA;0;NA;0;NA;0;0;Fa;Detchd;1965;1;TA;Unf;308;NA;0;NA;0;OldTown;WD   ;45000;Normal 
902205020;Gable  ;CompShg;MetalSd;MetalSd;None   ;0;BrkTil;GasA ;N;SBrkr;761;380;0;1;6;Typ ;0;NA;Y;0;0;96;0;0;NA   ;50;RM     ;5.0;2007.0;TA;Gd;TA;TA;1.0;0.0;3.0;1141.0;50;5925;Pave;NA  ;Reg                 ;Lvl;AllPub;Inside ;Gtl;Norm                          ;Normal;1Fam  ;1.5Fin;4;6;1900;1950;0;TA;0;LwQ;Rec;570;No;0;Fa;448;122;Fa;Detchd;1930;1;Fa;Unf;252;NA;0;NA;0;OldTown;ConLw;85000;Normal 
902205030;Gable  ;CompShg;VinylSd;VinylSd;None   ;0;BrkTil;Grav ;N;SBrkr;600;368;0;1;6;Typ ;0;NA;Y;0;0;0;0;0;GdWo ;50;RM     ;5.0;2009.0;TA;Fa;TA;TA;1.0;0.0;2.0;968.0;50;5925;Pave;NA  ;Reg                 ;Lvl;AllPub;Inside ;Gtl;Norm                          ;Normal;1Fam  ;1.5Fin;3;6;1910;1950;600;TA;0;Unf;Unf;600;No;0;TA;0;0;NA;NA;0;0;NA;NA;0;NA;0;NA;0;OldTown;WD   ;37900;Abnorml
902205070;Gable  ;CompShg;VinylSd;VinylSd;None   ;0;BrkTil;GasA ;N;FuseA;407;0;0;1;3;Typ ;0;NA;Y;76;0;120;0;0;NA   ;20;RM     ;3.0;2008.0;Gd;TA;TA;TA;1.0;0.0;1.0;407.0;62;7311;Pave;NA  ;Reg                 ;Lvl;AllPub;Corner ;Gtl;Norm                          ;Normal;1Fam  ;1Story;2;5;1946;1950;407;TA;0;Unf;Unf;407;No;0;TA;0;0;TA;Detchd;1949;1;Fa;Unf;297;NA;0;NA;0;OldTown;WD   ;46500;Abnorml
902205090;Hip    ;CompShg;BrkFace;BrkFace;None   ;0;CBlock;GasA ;Y;FuseA;928;0;0;1;5;Typ ;0;NA;Y;0;0;0;0;0;NA   ;20;RM     ;6.0;2008.0;TA;Gd;TA;TA;1.0;0.0;3.0;928.0;50;6000;Pave;NA  ;Reg                 ;Lvl;AllPub;Inside ;Gtl;Norm                          ;Normal;1Fam  ;1Story;5;6;1957;1957;620;TA;0;Rec;Unf;928;No;0;TA;0;308;TA;Attchd;1957;1;TA;Fin;288;NA;0;NA;0;OldTown;WD   ;112500;Normal 
902205130;Hip    ;CompShg;MetalSd;MetalSd;None   ;0;PConc ;GasA ;Y;FuseA;960;0;0;1;5;Typ ;0;NA;Y;0;0;168;0;0;NA   ;30;RM     ;7.0;2007.0;TA;Gd;TA;Fa;1.0;0.0;2.0;960.0;50;6000;Pave;NA  ;Reg                 ;Lvl;AllPub;Inside ;Gtl;Norm                          ;Normal;1Fam  ;1Story;4;4;1920;1950;710;TA;0;ALQ;Unf;960;No;0;TA;0;250;TA;Detchd;1997;1;TA;Unf;308;NA;0;NA;0;OldTown;WD   ;108500;Normal 
902205140;Gable  ;CompShg;MetalSd;MetalSd;None   ;0;CBlock;GasA ;Y;SBrkr;901;0;0;1;4;Typ ;0;NA;Y;0;0;0;0;0;NA   ;20;RM     ;8.0;2008.0;TA;Ex;TA;TA;1.0;0.0;2.0;901.0;50;6000;Pave;NA  ;Reg                 ;Lvl;AllPub;Corner ;Gtl;Norm                          ;Normal;1Fam  ;1Story;4;7;1954;2000;901;TA;0;Unf;Unf;901;No;0;TA;0;0;TA;Detchd;1954;1;Fa;Unf;281;NA;0;NA;0;OldTown;WD   ;107900;Normal 
902206020;Gable  ;CompShg;AsbShng;AsbShng;None   ;0;BrkTil;GasA ;Y;SBrkr;492;0;0;1;3;Typ ;0;NA;N;0;0;78;0;0;NA   ;30;RM     ;6.0;2006.0;TA;TA;TA;TA;1.0;0.0;1.0;492.0;52;7830;Pave;NA  ;Reg                 ;Lvl;AllPub;Inside ;Gtl;Norm                          ;Normal;1Fam  ;1Story;3;5;1921;1950;76;TA;0;LwQ;Unf;492;No;1;Fa;0;416;TA;Detchd;1921;1;Fa;Unf;200;NA;0;NA;0;OldTown;WD   ;61500;Normal 
902206040;Gable  ;CompShg;Wd Sdng;Wd Sdng;None   ;0;BrkTil;GasA ;Y;SBrkr;926;0;390;1;6;Typ ;0;NA;Y;0;0;0;0;0;NA   ;50;RM     ;4.0;2010.0;TA;TA;TA;TA;1.0;0.0;3.0;1316.0;50;5500;Pave;NA  ;Reg                 ;Lvl;AllPub;Corner ;Gtl;Norm                          ;Normal;1Fam  ;1.5Fin;5;7;1929;2001;0;TA;0;LwQ;ALQ;926;No;1;TA;692;234;TA;Detchd;1974;2;TA;Unf;484;NA;0;NA;0;OldTown;WD   ;130000;Normal 
